CustomerID,05/01/23,05/02/23,05/03/23,05/04/23,05/05/23,05/06/23,05/07/23,05/08/23,05/09/23,05/10/23,05/11/23,05/12/23,05/13/23,05/14/23
196500956,1.05,1.2666666666666666,0.9833333333333333,1.0833333333333333,1.1166666666666667,1.1166666666666667,0.75,1.1666666666666667,0.8166666666666667,0.9666666666666667,1.05,1.0166666666666666,0.9666666666666667,0.9833333333333333
115179825,0.6666666666666666,1.1333333333333333,1.2,0.9833333333333333,0.95,0.8666666666666667,0.95,1.0166666666666666,1.0333333333333334,1.05,1.1166666666666667,1.1,1.0166666666666666,0.9166666666666666
154833690,1.0333333333333334,0.95,0.95,1.0333333333333334,1.2333333333333334,0.9,0.95,0.85,1.0666666666666667,1.1166666666666667,1.05,1.1333333333333333,1.0333333333333334,1.0166666666666666
133109242,1.0166666666666666,0.8666666666666667,0.9666666666666667,0.9333333333333333,1.0333333333333334,1.05,1.05,1.0666666666666667,0.7333333333333333,0.8333333333333334,0.8333333333333334,1.1333333333333333,0.9833333333333333,1.0166666666666666
134975704,1.1333333333333333,0.9333333333333333,1.1,1.0333333333333334,1.05,0.9,1.0833333333333333,0.95,1.2,1.1666666666666667,0.9666666666666667,1.1166666666666667,0.95,1.05
108707610,1.1666666666666667,0.9166666666666666,1.0,1.1333333333333333,1.1333333333333333,1.1833333333333333,0.8833333333333333,1.0166666666666666,1.0166666666666666,1.05,0.9833333333333333,0.9166666666666666,0.9833333333333333,1.1166666666666667
136598337,1.0833333333333333,0.9,1.2,0.95,0.8666666666666667,0.8833333333333333,1.0833333333333333,1.0666666666666667,0.8333333333333334,1.05,1.1833333333333333,0.9833333333333333,1.1,0.9333333333333333
192847514,1.1666666666666667,0.9333333333333333,1.1833333333333333,0.95,0.8333333333333334,1.0166666666666666,1.05,1.2166666666666666,0.8666666666666667,1.0166666666666666,0.9666666666666667,1.0,1.1166666666666667,1.0166666666666666
195377617,0.9166666666666666,1.0333333333333334,0.9833333333333333,1.0166666666666666,1.2833333333333334,0.9166666666666666,0.9833333333333333,0.9333333333333333,0.9333333333333333,0.9166666666666666,1.2,0.9166666666666666,1.0666666666666667,1.0166666666666666
166685146,1.0666666666666667,0.85,0.8333333333333334,0.9166666666666666,1.1166666666666667,0.9333333333333333,1.1166666666666667,0.8,1.1166666666666667,1.1833333333333333,1.1666666666666667,1.0,0.9,0.8333333333333334
128235349,1.05,1.0833333333333333,0.9833333333333333,1.0833333333333333,0.9166666666666666,0.9166666666666666,0.7333333333333333,1.0333333333333334,1.1166666666666667,0.95,1.15,0.8833333333333333,0.8833333333333333,1.1
132784001,1.0666666666666667,0.8666666666666667,0.9666666666666667,0.8666666666666667,1.0,1.05,0.9333333333333333,0.9,0.9833333333333333,1.1666666666666667,1.3333333333333333,0.9666666666666667,0.9166666666666666,0.9
155251034,1.0666666666666667,0.7833333333333333,0.95,1.0,1.3,1.0833333333333333,1.0666666666666667,1.05,1.05,1.1,0.8,1.1,1.1166666666666667,1.0333333333333334
164406847,0.8333333333333334,1.0333333333333334,0.9,0.9166666666666666,1.0666666666666667,1.0833333333333333,1.0166666666666666,0.7833333333333333,0.7833333333333333,1.0,1.0833333333333333,1.0,0.9333333333333333,1.1333333333333333
118831804,1.0,1.1333333333333333,0.9166666666666666,0.95,1.0666666666666667,1.0666666666666667,0.8666666666666667,0.9833333333333333,0.8333333333333334,0.9833333333333333,0.9666666666666667,0.9833333333333333,1.0,0.95
173598464,1.0,0.95,0.8333333333333334,0.95,0.9833333333333333,1.2,1.0833333333333333,0.9666666666666667,0.9,0.8,0.8833333333333333,1.0333333333333334,1.0,0.9666666666666667
177813442,1.25,1.0,0.95,0.8833333333333333,1.1833333333333333,0.8333333333333334,1.05,0.8833333333333333,1.1833333333333333,0.9333333333333333,0.9833333333333333,1.0333333333333334,0.9333333333333333,0.9666666666666667
119268586,1.0333333333333334,1.1833333333333333,0.9166666666666666,0.95,1.1166666666666667,1.0,0.95,0.9666666666666667,1.1666666666666667,1.3,0.85,1.1833333333333333,1.15,1.0166666666666666
150359055,1.0333333333333334,0.85,1.1833333333333333,0.9833333333333333,1.3,1.0333333333333334,0.8333333333333334,0.7,0.9333333333333333,0.9833333333333333,1.05,0.9166666666666666,0.9666666666666667,0.9333333333333333
127878155,0.95,0.85,0.9333333333333333,1.1833333333333333,1.0333333333333334,1.1166666666666667,0.7666666666666667,1.1,0.7,1.0,0.95,0.7,0.8333333333333334,1.1333333333333333
139132511,0.8833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0833333333333333,0.9166666666666666,0.7833333333333333,1.0,0.8,1.0833333333333333,1.1333333333333333,1.0666666666666667,0.8333333333333334,0.9833333333333333
197581470,0.7833333333333333,1.1,0.9166666666666666,1.05,1.0333333333333334,1.05,1.15,1.05,0.8333333333333334,0.95,1.0833333333333333,0.9166666666666666,0.8,1.0
191096391,1.1166666666666667,1.0,0.75,0.95,0.9833333333333333,0.7,1.1,0.7,0.9833333333333333,0.85,1.1333333333333333,0.9666666666666667,1.0666666666666667,1.05
107862801,1.1666666666666667,1.05,0.9333333333333333,0.75,1.0833333333333333,1.05,0.8833333333333333,0.8833333333333333,0.9833333333333333,1.1666666666666667,0.95,0.9833333333333333,0.8666666666666667,1.3333333333333333
196362072,0.9333333333333333,0.9333333333333333,1.0,0.8833333333333333,1.0166666666666666,1.0,0.8666666666666667,1.2833333333333334,1.0833333333333333,0.8833333333333333,0.9333333333333333,1.0333333333333334,0.9166666666666666,0.9833333333333333
155484369,0.9833333333333333,1.1333333333333333,0.9833333333333333,1.05,0.9333333333333333,1.05,0.9333333333333333,1.0333333333333334,1.1333333333333333,1.05,0.8166666666666667,0.7,1.0833333333333333,1.0666666666666667
116070581,0.8833333333333333,1.0333333333333334,0.9666666666666667,0.8166666666666667,0.9333333333333333,0.85,1.1666666666666667,1.3,0.85,0.75,0.9333333333333333,1.2166666666666666,1.0666666666666667,0.9333333333333333
183205077,0.9666666666666667,1.0166666666666666,0.85,0.8833333333333333,1.2166666666666666,0.9666666666666667,0.9,0.7833333333333333,1.1333333333333333,0.9166666666666666,0.9166666666666666,0.8833333333333333,0.9166666666666666,0.9833333333333333
182491348,0.7833333333333333,1.2666666666666666,1.05,1.0166666666666666,0.9333333333333333,1.05,1.0333333333333334,1.1666666666666667,1.1333333333333333,1.1166666666666667,0.9333333333333333,1.1333333333333333,0.9833333333333333,0.9166666666666666
105627175,0.9166666666666666,1.2333333333333334,1.1833333333333333,0.9333333333333333,1.0166666666666666,1.3166666666666667,1.05,0.8333333333333334,1.0166666666666666,0.9666666666666667,1.2333333333333334,1.1833333333333333,0.95,1.0833333333333333
124752952,0.95,1.0666666666666667,0.9166666666666666,1.15,1.0666666666666667,1.05,0.9333333333333333,0.9,1.25,1.0166666666666666,1.05,0.9166666666666666,1.0333333333333334,1.05
